CityName,StateCode,StateName,Latitude,Longitude, Population ,TimezoneCode
Aguas Claras Comunidad,PR,Puerto Rico,18.2447,-65.6662,,E
Barahona Comunidad,PR,Puerto Rico,18.3523,-66.4442,,E
Quebrada del Agua Comunidad,PR,Puerto Rico,18.0379,-66.6846,,E
Parcelas La Milagrosa Comunidad,PR,Puerto Rico,18.1716,-66.1868,,E
Candelero Abajo Comunidad,PR,Puerto Rico,18.0942,-65.8165,,E
Santa Clara Comunidad,PR,Puerto Rico,18.211,-66.132,,E
Animas,PR,Puerto Rico,18.4457,-66.6365,,E
Rosa Sanchez,PR,Puerto Rico,18.0622,-65.914,,E
Anton Ruiz Comunidad,PR,Puerto Rico,18.1883,-65.8079,,E
Campo Rico,PR,Puerto Rico,18.3371,-65.8974,,E
Moca,PR,Puerto Rico,18.397,-67.1155,,E
Florida Zona Urbana,PR,Puerto Rico,18.3643,-66.5611,,E
Punta Santiago,PR,Puerto Rico,18.1619,-65.7584,,E
Vayas Comunidad,PR,Puerto Rico,18.0541,-66.5858,,E
Camuy,PR,Puerto Rico,18.4825,-66.8501,,E
Buena Vista,PR,Puerto Rico,18.1153,-65.799,,E
La Luisa Comunidad,PR,Puerto Rico,18.4488,-66.5079,,E
Candelero Arriba Comunidad,PR,Puerto Rico,18.1017,-65.8342,,E
Santa Barbara Comunidad,PR,Puerto Rico,18.3951,-65.9175,,E
Barceloneta,PR,Puerto Rico,18.4529,-66.5381,,E
Dorado Zona Urbana,PR,Puerto Rico,18.4657,-66.2723,,E
Rafael Gonzalez Comunidad,PR,Puerto Rico,18.4264,-66.7872,,E
Catano,PR,Puerto Rico,18.4415,-66.1388,,E
Bairoa La Veinticinco Comunidad,PR,Puerto Rico,18.2633,-66.022,,E
Bufalo Comunidad,PR,Puerto Rico,18.4175,-66.5749,,E
Guanica Zona Urbana,PR,Puerto Rico,17.9698,-66.9309,,E
Aguas Claras,PR,Puerto Rico,18.2447,-65.6662,,E
Quebrada Comunidad,PR,Puerto Rico,18.3602,-66.8353,,E
Santa Isabel Zona Urbana,PR,Puerto Rico,17.9687,-66.4049,,E
Pole Ojea Comunidad,PR,Puerto Rico,17.9743,-67.1832,,E
Yauco,PR,Puerto Rico,18.0344,-66.8614,,E
Utuado,PR,Puerto Rico,18.2697,-66.705,,E
Tiburones Comunidad,PR,Puerto Rico,18.4382,-66.5809,,E
Sabana,PR,Puerto Rico,18.4643,-66.3517,,E
Aguilita Comunidad,PR,Puerto Rico,18.0284,-66.533,,E
Fuig,PR,Puerto Rico,17.9857,-66.9171,,E
Humacao,PR,Puerto Rico,18.1519,-65.8204,,E
Barranquitas,PR,Puerto Rico,18.1848,-66.3103,,E
Bajadero,PR,Puerto Rico,18.4235,-66.6769,,E
Coto Laurel,PR,Puerto Rico,18.0491,-66.5517,,E
Las Carolinas,PR,Puerto Rico,18.2539,-66.0658,,E
G. L. Garcia,PR,Puerto Rico,18.1258,-66.1027,,E
Coamo,PR,Puerto Rico,18.0765,-66.3638,,E
Puerto Real,PR,Puerto Rico,18.0762,-67.1861,,E
Coto Norte,PR,Puerto Rico,18.4328,-66.4409,,E
Hatillo,PR,Puerto Rico,18.4811,-66.8221,,E
Imbery Comunidad,PR,Puerto Rico,18.4371,-66.5566,,E
Tallaboa,PR,Puerto Rico,17.996,-66.7085,,E
Espino,PR,Puerto Rico,18.276,-67.1193,,E
Playa Fortuna Comunidad,PR,Puerto Rico,18.3768,-65.7455,,E
Sabana Seca Comunidad,PR,Puerto Rico,18.4273,-66.1809,,E
Las Croabas Comunidad,PR,Puerto Rico,18.3677,-65.6303,,E
Miranda,PR,Puerto Rico,18.3869,-66.3789,,E
San Sebastian Zona Urbana,PR,Puerto Rico,18.3355,-66.9949,,E
Guayabal,PR,Puerto Rico,18.0761,-66.5017,,E
Jobos,PR,Puerto Rico,17.9608,-66.1655,,E
Liborio Negron Torres,PR,Puerto Rico,18.0431,-66.9426,,E
Mariano Colon Comunidad,PR,Puerto Rico,18.0287,-66.3356,,E
Los Prados Comunidad,PR,Puerto Rico,18.233,-66.0619,,E
Cayey,PR,Puerto Rico,18.115,-66.163,,E
Isabela Zona Urbana,PR,Puerto Rico,18.4991,-67.022,,E
Palmarejo Comunidad,PR,Puerto Rico,18.0682,-66.3266,,E
Anasco Zona Urbana,PR,Puerto Rico,18.286,-67.1411,,E
Corcovado Comunidad,PR,Puerto Rico,18.461,-66.7778,,E
Palmas Comunidad,PR,Puerto Rico,17.9878,-66.0254,,E
Santo Domingo,PR,Puerto Rico,18.0722,-66.7458,,E
Salinas,PR,Puerto Rico,17.9779,-66.2961,,E
Indios Comunidad,PR,Puerto Rico,17.9942,-66.821,,E
Franquez Comunidad,PR,Puerto Rico,18.3401,-66.4276,,E
Maria Antonia,PR,Puerto Rico,17.9789,-66.8889,,E
Salinas Zona Urbana,PR,Puerto Rico,17.9779,-66.2961,,E
Lares Zona Urbana,PR,Puerto Rico,18.2951,-66.8822,,E
Rafael Gonzalez,PR,Puerto Rico,18.4264,-66.7872,,E
Candelaria Arenas,PR,Puerto Rico,18.4175,-66.2203,,E
Stella Comunidad,PR,Puerto Rico,18.3235,-67.2462,,E
Sumidero,PR,Puerto Rico,18.2186,-66.1288,,E
Yabucoa,PR,Puerto Rico,18.0469,-65.8792,,E
La Parguera,PR,Puerto Rico,17.9746,-67.046,,E
Luquillo Zona Urbana,PR,Puerto Rico,18.3735,-65.7218,,E
San Lorenzo,PR,Puerto Rico,18.1894,-65.9674,,E
Santo Domingo Comunidad,PR,Puerto Rico,18.0722,-66.7458,,E
Jobos Comunidad,PR,Puerto Rico,17.9608,-66.1655,,E
Duque Comunidad,PR,Puerto Rico,18.2381,-65.7432,,E
Los Panes Comunidad,PR,Puerto Rico,18.1871,-66.0762,,E
La Fermina,PR,Puerto Rico,18.1744,-65.8527,,E
Vazquez Comunidad,PR,Puerto Rico,18.0688,-66.2339,,E
Rafael Capo Comunidad,PR,Puerto Rico,18.3998,-66.7908,,E
Pajonal,PR,Puerto Rico,18.3848,-66.556,,E
Aibonito,PR,Puerto Rico,18.1398,-66.2659,,E
Palo Seco,PR,Puerto Rico,18.0093,-65.9369,,E
Corozal,PR,Puerto Rico,18.341,-66.3124,,E
Brenas Comunidad,PR,Puerto Rico,18.4734,-66.3346,,E
Camuy Zona Urbana,PR,Puerto Rico,18.4825,-66.8501,,E
Naguabo,PR,Puerto Rico,18.2116,-65.737,,E
Maricao Zona Urbana,PR,Puerto Rico,18.1837,-66.9809,,E
Lomas,PR,Puerto Rico,18.2687,-65.9091,,E
Las Piedras Zona Urbana,PR,Puerto Rico,18.1785,-65.8708,,E
Naguabo Zona Urbana,PR,Puerto Rico,18.2116,-65.737,,E
Galateo Comunidad,PR,Puerto Rico,18.364,-66.259,,E
Hato Arriba Comunidad,PR,Puerto Rico,18.3503,-67.0333,,E
Las Ollas,PR,Puerto Rico,18.0142,-66.4207,,E
Mora,PR,Puerto Rico,18.4626,-67.0322,,E
Comerio,PR,Puerto Rico,18.2203,-66.2243,,E
Carolina,PR,Puerto Rico,18.4054,-65.9792,,E
Puerto Real Comunidad,PR,Puerto Rico,18.0762,-67.1861,,E
Coto Norte Comunidad,PR,Puerto Rico,18.4328,-66.4409,,E
Tallaboa Comunidad,PR,Puerto Rico,17.996,-66.7085,,E
Manati Zona Urbana,PR,Puerto Rico,18.4283,-66.4823,,E
Cayuco,PR,Puerto Rico,18.2922,-66.7348,,E
Guayanilla Zona Urbana,PR,Puerto Rico,18.0222,-66.7898,,E
Cerrillos Hoyos Comunidad,PR,Puerto Rico,18.0656,-66.5691,,E
Corcovado,PR,Puerto Rico,18.461,-66.7778,,E
El Negro Comunidad,PR,Puerto Rico,18.037,-65.8494,,E
Adjuntas Zona Urbana,PR,Puerto Rico,18.1638,-66.7235,,E
Toa Baja Zona Urbana,PR,Puerto Rico,18.4438,-66.2547,,E
Tallaboa Alta Comunidad,PR,Puerto Rico,18.0504,-66.7018,,E
Corozal Zona Urbana,PR,Puerto Rico,18.341,-66.3124,,E
Comunas,PR,Puerto Rico,18.0871,-65.8405,,E
Central Aguirre Comunidad,PR,Puerto Rico,17.9559,-66.2264,,E
Parcelas Penuelas,PR,Puerto Rico,18.0061,-66.3476,,E
Patillas Zona Urbana,PR,Puerto Rico,18.0069,-66.0134,,E
Campanilla,PR,Puerto Rico,18.4229,-66.2382,,E
Guanica,PR,Puerto Rico,17.9698,-66.9309,,E
Ceiba Comunidad,PR,Puerto Rico,18.4434,-66.3468,,E
San Jose Comunidad,PR,Puerto Rico,18.4029,-66.2492,,E
Orocovis,PR,Puerto Rico,18.2257,-66.3916,,E
Luquillo,PR,Puerto Rico,18.3735,-65.7218,,E
Sabana Hoyos,PR,Puerto Rico,18.4281,-66.6117,,E
El Mango Comunidad,PR,Puerto Rico,18.2345,-65.8751,,E
Jayuya Zona Urbana,PR,Puerto Rico,18.2189,-66.5967,,E
Corral Viejo Comunidad,PR,Puerto Rico,18.0756,-66.6524,,E
Arecibo Zona Urbana,PR,Puerto Rico,18.4491,-66.7387,,E
El Combate,PR,Puerto Rico,17.9818,-67.2086,,E
Yaurel Comunidad,PR,Puerto Rico,18.0301,-66.056,,E
Rafael Hernandez Comunidad,PR,Puerto Rico,18.4718,-67.0787,,E
Vega Baja Zona Urbana,PR,Puerto Rico,18.441,-66.3993,,E
Vega Baja,PR,Puerto Rico,18.441,-66.3993,,E
Monte Verde Comunidad,PR,Puerto Rico,18.0972,-66.6196,,E
Aguas Buenas,PR,Puerto Rico,18.2573,-66.1063,,E
Palmer,PR,Puerto Rico,18.3699,-65.774,,E
San Antonio Comunidad,PR,Puerto Rico,18.4931,-67.0998,,E
Carrizales Comunidad,PR,Puerto Rico,18.4811,-66.7878,,E
Hato Candal,PR,Puerto Rico,18.3732,-65.7906,,E
Rodriguez Hevia,PR,Puerto Rico,18.202,-66.1823,,E
Coco Comunidad,PR,Puerto Rico,18.001,-66.2603,,E
Vayas,PR,Puerto Rico,18.0541,-66.5858,,E
Pastos Comunidad,PR,Puerto Rico,18.1193,-66.2601,,E
Parcelas La Milagrosa,PR,Puerto Rico,18.1716,-66.1868,,E
Barahona,PR,Puerto Rico,18.3523,-66.4442,,E
Fuig Comunidad,PR,Puerto Rico,17.9857,-66.9171,,E
Playita Cortada Comunidad,PR,Puerto Rico,17.982,-66.4402,,E
Jagual Comunidad,PR,Puerto Rico,18.1611,-65.9997,,E
Yauco Zona Urbana,PR,Puerto Rico,18.0344,-66.8614,,E
La Luisa,PR,Puerto Rico,18.4488,-66.5079,,E
Juncal,PR,Puerto Rico,18.3132,-66.9188,,E
Marueno Comunidad,PR,Puerto Rico,18.0587,-66.6568,,E
Playita Comunidad,PR,Puerto Rico,17.9623,-66.2909,,E
Campanilla Comunidad,PR,Puerto Rico,18.4229,-66.2382,,E
San Lorenzo Zona Urbana,PR,Puerto Rico,18.1894,-65.9674,,E
Playita,PR,Puerto Rico,18.0405,-65.9071,,E
Hato Arriba,PR,Puerto Rico,18.3503,-67.0333,,E
Lamboglia Comunidad,PR,Puerto Rico,17.9846,-65.9851,,E
Emajagua Comunidad,PR,Puerto Rico,18.0015,-65.8829,,E
Ciales Zona Urbana,PR,Puerto Rico,18.3343,-66.4704,,E
Los Llanos Comunidad,PR,Puerto Rico,18.0579,-66.4092,,E
Culebra Zona Urbana,PR,Puerto Rico,18.3105,-65.3029,,E
Bajandas,PR,Puerto Rico,18.1601,-65.7831,,E
Mucarabones Comunidad,PR,Puerto Rico,18.3906,-66.2178,,E
Cayuco Comunidad,PR,Puerto Rico,18.2922,-66.7348,,E
Pastos,PR,Puerto Rico,18.1193,-66.2601,,E
La Playa,PR,Puerto Rico,18.2864,-67.1866,,E
Bairoa,PR,Puerto Rico,18.2591,-66.0404,,E
Carrizales,PR,Puerto Rico,18.4811,-66.7878,,E
Playita Cortada,PR,Puerto Rico,17.982,-66.4402,,E
San Isidro,PR,Puerto Rico,18.3919,-65.8853,,E
Aceitunas Comunidad,PR,Puerto Rico,18.4456,-67.0668,,E
Barceloneta Zona Urbana,PR,Puerto Rico,18.4529,-66.5381,,E
Martorell Comunidad,PR,Puerto Rico,18.0729,-65.8976,,E
Fajardo,PR,Puerto Rico,18.333,-65.6591,,E
Tiburones,PR,Puerto Rico,18.4382,-66.5809,,E
Monte Grande Comunidad,PR,Puerto Rico,18.0895,-67.1201,,E
Hatillo Zona Urbana,PR,Puerto Rico,18.4811,-66.8221,,E
Miranda Comunidad,PR,Puerto Rico,18.3869,-66.3789,,E
Olimpo Comunidad,PR,Puerto Rico,18.0027,-66.1095,,E
Pena Pobre,PR,Puerto Rico,18.2174,-65.8221,,E
Toa Alta,PR,Puerto Rico,18.3883,-66.2503,,E
Capitanejo Comunidad,PR,Puerto Rico,18.0132,-66.5359,,E
Parcelas Mandry Comunidad,PR,Puerto Rico,18.081,-66.5627,,E
Campo Rico Comunidad,PR,Puerto Rico,18.3371,-65.8974,,E
Rosa Sanchez Comunidad,PR,Puerto Rico,18.0622,-65.914,,E
Las Croabas,PR,Puerto Rico,18.3677,-65.6303,,E
Cabo Rojo,PR,Puerto Rico,18.0867,-67.1482,,E
Arroyo Zona Urbana,PR,Puerto Rico,17.9706,-66.0609,,E
Sabana Hoyos Comunidad,PR,Puerto Rico,18.4281,-66.6117,,E
Humacao Zona Urbana,PR,Puerto Rico,18.1519,-65.8204,,E
El Ojo,PR,Puerto Rico,18.0038,-66.3919,,E
Pueblito del Rio Comunidad,PR,Puerto Rico,18.2281,-65.8615,,E
Daguao,PR,Puerto Rico,18.2217,-65.6798,,E
Garrochales,PR,Puerto Rico,18.4572,-66.5676,,E
Lluveras Comunidad,PR,Puerto Rico,18.0381,-66.9037,,E
Yaurel,PR,Puerto Rico,18.0301,-66.056,,E
Barranquitas Zona Urbana,PR,Puerto Rico,18.1848,-66.3103,,E
Esperanza Comunidad,PR,Puerto Rico,18.1021,-65.4798,,E
Stella,PR,Puerto Rico,18.3235,-67.2462,,E
Rio Lajas,PR,Puerto Rico,18.397,-66.2643,,E
Anton Ruiz,PR,Puerto Rico,18.1883,-65.8079,,E
Maricao,PR,Puerto Rico,18.1837,-66.9809,,E
San Juan,PR,Puerto Rico,18.4037,-66.0636,,E
Hormigueros Zona Urbana,PR,Puerto Rico,18.1437,-67.12,,E
Rio Canas Abajo,PR,Puerto Rico,18.0391,-66.4679,,E
Magas Arriba,PR,Puerto Rico,18.0233,-66.7664,,E
Jayuya,PR,Puerto Rico,18.2189,-66.5967,,E
Las Ochenta Comunidad,PR,Puerto Rico,17.9847,-66.3173,,E
Hormigueros,PR,Puerto Rico,18.1437,-67.12,,E
La Plena,PR,Puerto Rico,18.0411,-66.2065,,E
Fajardo Zona Urbana,PR,Puerto Rico,18.333,-65.6591,,E
H. Rivera Colon Comunidad,PR,Puerto Rico,18.3482,-66.2733,,E
Aguada,PR,Puerto Rico,18.3804,-67.1884,,E
Rincon,PR,Puerto Rico,18.3389,-67.2515,,E
Emajagua,PR,Puerto Rico,18.0015,-65.8829,,E
Las Marias,PR,Puerto Rico,18.2928,-67.145,,E
Parcelas Penuelas Comunidad,PR,Puerto Rico,18.0061,-66.3476,,E
Vega Alta,PR,Puerto Rico,18.4152,-66.3211,,E
El Negro,PR,Puerto Rico,18.037,-65.8494,,E
San Antonio,PR,Puerto Rico,18.4468,-66.3002,,E
Brenas,PR,Puerto Rico,18.4734,-66.3346,,E
Liborio Negron Torres Comunidad,PR,Puerto Rico,18.0431,-66.9426,,E
Palmas del Mar,PR,Puerto Rico,18.0924,-65.8005,,E
Florida,PR,Puerto Rico,18.3643,-66.5611,,E
Maria Antonia Comunidad,PR,Puerto Rico,17.9789,-66.8889,,E
Las Ochenta,PR,Puerto Rico,17.9847,-66.3173,,E
Aguilita,PR,Puerto Rico,18.0284,-66.533,,E
Aguadilla,PR,Puerto Rico,18.4382,-67.1536,,E
Juncos Zona Urbana,PR,Puerto Rico,18.2264,-65.9163,,E
Palmer Comunidad,PR,Puerto Rico,18.3699,-65.774,,E
Maguayo Comunidad,PR,Puerto Rico,18.01,-67.0855,,E
Palmas,PR,Puerto Rico,17.9878,-66.0254,,E
Palo Seco Comunidad,PR,Puerto Rico,18.0093,-65.9369,,E
Las Marias Zona Urbana,PR,Puerto Rico,18.2545,-66.9864,,E
Rio Grande Zona Urbana,PR,Puerto Rico,18.3789,-65.8389,,E
Pena Pobre Comunidad,PR,Puerto Rico,18.2174,-65.8221,,E
Villalba Zona Urbana,PR,Puerto Rico,18.1279,-66.4815,,E
Las Carolinas Comunidad,PR,Puerto Rico,18.2539,-66.0658,,E
Luis Llorens Torres Comunidad,PR,Puerto Rico,18.0566,-66.5267,,E
Santa Clara,PR,Puerto Rico,18.211,-66.132,,E
Juncos,PR,Puerto Rico,18.2264,-65.9163,,E
Naranjito Zona Urbana,PR,Puerto Rico,18.302,-66.246,,E
La Dolores,PR,Puerto Rico,18.3725,-65.8546,,E
Guayabal Comunidad,PR,Puerto Rico,18.0761,-66.5017,,E
Bayamon,PR,Puerto Rico,18.3793,-66.1635,,E
Guayanilla,PR,Puerto Rico,18.0222,-66.7898,,E
Punta Santiago Comunidad,PR,Puerto Rico,18.1619,-65.7584,,E
Buena Vista Comunidad,PR,Puerto Rico,17.9962,-66.052,,E
Hacienda San Jose Comunidad,PR,Puerto Rico,18.2409,-66.072,,E
Corral Viejo,PR,Puerto Rico,18.0756,-66.6524,,E
Parcelas Nuevas Comunidad,PR,Puerto Rico,18.14,-66.1702,,E
Palmarejo,PR,Puerto Rico,18.0412,-67.0764,,E
Jauca Comunidad,PR,Puerto Rico,17.9627,-66.3681,,E
La Parguera Comunidad,PR,Puerto Rico,17.9746,-67.046,,E
Luis M. Cintron Comunidad,PR,Puerto Rico,18.3014,-65.6379,,E
Coto Laurel Comunidad,PR,Puerto Rico,18.0491,-66.5517,,E
Bajadero Comunidad,PR,Puerto Rico,18.4235,-66.6769,,E
Daguao Comunidad,PR,Puerto Rico,18.2217,-65.6798,,E
Aceitunas,PR,Puerto Rico,18.4456,-67.0668,,E
Cacao Comunidad,PR,Puerto Rico,18.4524,-66.9559,,E
Villalba,PR,Puerto Rico,18.1279,-66.4815,,E
Pajaros,PR,Puerto Rico,18.3609,-66.2184,,E
Corazon,PR,Puerto Rico,17.994,-66.0832,,E
Loiza Zona Urbana,PR,Puerto Rico,18.431,-65.88,,E
Tierras Nuevas Poniente Comunidad,PR,Puerto Rico,18.4614,-66.4891,,E
Parcelas de Navarro Comunidad,PR,Puerto Rico,18.2301,-66.0042,,E
Rafael Hernandez,PR,Puerto Rico,18.4718,-67.0787,,E
Naranjito,PR,Puerto Rico,18.302,-66.246,,E
Lomas Comunidad,PR,Puerto Rico,18.2687,-65.9091,,E
Maunabo Zona Urbana,PR,Puerto Rico,18.0056,-65.9009,,E
Guaynabo Zona Urbana,PR,Puerto Rico,18.3839,-66.1134,,E
Las Marias Comunidad,PR,Puerto Rico,18.2928,-67.145,,E
Dorado,PR,Puerto Rico,18.4657,-66.2723,,E
Canovanas Zona Urbana,PR,Puerto Rico,18.3783,-65.9056,,E
Toa Baja,PR,Puerto Rico,18.4438,-66.2547,,E
Luyando,PR,Puerto Rico,18.3575,-67.1553,,E
La Dolores Comunidad,PR,Puerto Rico,18.3725,-65.8546,,E
Monte Grande,PR,Puerto Rico,18.0895,-67.1201,,E
Aibonito Zona Urbana,PR,Puerto Rico,18.1398,-66.2659,,E
El Ojo Comunidad,PR,Puerto Rico,18.0038,-66.3919,,E
El Paraiso,PR,Puerto Rico,18.0648,-66.6021,,E
Carolina Zona Urbana,PR,Puerto Rico,18.4054,-65.9792,,E
Bayamon Comunidad,PR,Puerto Rico,18.1782,-66.1097,,E
La Plena Comunidad,PR,Puerto Rico,18.0411,-66.2065,,E
San Isidro Comunidad,PR,Puerto Rico,18.3919,-65.8853,,E
Betances,PR,Puerto Rico,18.0296,-67.1335,,E
Rio Lajas Comunidad,PR,Puerto Rico,18.397,-66.2643,,E
La Yuca Comunidad,PR,Puerto Rico,18.0727,-66.6077,,E
Ponce Zona Urbana,PR,Puerto Rico,18.012,-66.6198,,E
Santa Isabel,PR,Puerto Rico,17.9687,-66.4049,,E
Marueno,PR,Puerto Rico,18.0587,-66.6568,,E
Maunabo,PR,Puerto Rico,18.0056,-65.9009,,E
Las Piedras,PR,Puerto Rico,18.1785,-65.8708,,E
Cayey Zona Urbana,PR,Puerto Rico,18.115,-66.163,,E
Gurabo Zona Urbana,PR,Puerto Rico,18.2529,-65.9786,,E
Rio Blanco Comunidad,PR,Puerto Rico,18.2123,-65.793,,E
Lajas,PR,Puerto Rico,18.0452,-67.0583,,E
Martorell,PR,Puerto Rico,18.0729,-65.8976,,E
Corazon Comunidad,PR,Puerto Rico,17.994,-66.0832,,E
Rio Canas Abajo Comunidad,PR,Puerto Rico,18.0391,-66.4679,,E
Piedra Aguza Comunidad,PR,Puerto Rico,18.0339,-66.4949,,E
Vieques Comunidad,PR,Puerto Rico,18.4271,-65.8353,,E
Bartolo,PR,Puerto Rico,18.362,-65.8414,,E
Caban Comunidad,PR,Puerto Rico,18.4448,-67.1357,,E
Ramos Comunidad,PR,Puerto Rico,18.3389,-65.7111,,E
Las Ollas Comunidad,PR,Puerto Rico,18.0142,-66.4207,,E
Arecibo,PR,Puerto Rico,18.4491,-66.7387,,E
Mayaguez,PR,Puerto Rico,18.2003,-67.1397,,E
Mariano Colon,PR,Puerto Rico,18.0287,-66.3356,,E
Palomas,PR,Puerto Rico,18.2353,-66.2534,,E
Bayamon Zona Urbana,PR,Puerto Rico,18.3793,-66.1635,,E
Pueblito del Rio,PR,Puerto Rico,18.2281,-65.8615,,E
Lluveras,PR,Puerto Rico,18.0381,-66.9037,,E
Monserrate,PR,Puerto Rico,18.4367,-66.3579,,E
El Combate Comunidad,PR,Puerto Rico,17.9818,-67.2086,,E
Jauca,PR,Puerto Rico,17.9627,-66.3681,,E
San Sebastian,PR,Puerto Rico,18.3355,-66.9949,,E
Palomas Comunidad,PR,Puerto Rico,18.2353,-66.2534,,E
Guayama,PR,Puerto Rico,17.9744,-66.1104,,E
Celada Comunidad,PR,Puerto Rico,18.2666,-65.9621,,E
El Tumbao Comunidad,PR,Puerto Rico,18.0015,-66.8996,,E
San Juan Zona Urbana,PR,Puerto Rico,18.4037,-66.0636,,E
Guayama Zona Urbana,PR,Puerto Rico,17.9744,-66.1104,,E
El Tumbao,PR,Puerto Rico,18.0015,-66.8996,,E
Orocovis Zona Urbana,PR,Puerto Rico,18.2257,-66.3916,,E
Piedra Gorda,PR,Puerto Rico,18.4342,-66.8861,,E
Animas Comunidad,PR,Puerto Rico,18.4457,-66.6365,,E
Indios,PR,Puerto Rico,17.9942,-66.821,,E
Tibes Comunidad,PR,Puerto Rico,18.0907,-66.6324,,E
Pueblito del Carmen Comunidad,PR,Puerto Rico,18.0316,-66.1656,,E
Morovis Zona Urbana,PR,Puerto Rico,18.3269,-66.4058,,E
La Alianza,PR,Puerto Rico,18.3975,-66.5995,,E
Quebrada,PR,Puerto Rico,18.3602,-66.8353,,E
Ingenio Comunidad,PR,Puerto Rico,18.4454,-66.2259,,E
Olimpo,PR,Puerto Rico,18.0027,-66.1095,,E
Candelaria Arenas Comunidad,PR,Puerto Rico,18.4175,-66.2203,,E
Anasco,PR,Puerto Rico,18.286,-67.1411,,E
Vieques,PR,Puerto Rico,18.4271,-65.8353,,E
Aguas Buenas Zona Urbana,PR,Puerto Rico,18.2573,-66.1063,,E
Bartolo Comunidad,PR,Puerto Rico,18.362,-65.8414,,E
Rodriguez Hevia Comunidad,PR,Puerto Rico,18.202,-66.1823,,E
San Jose,PR,Puerto Rico,18.4029,-66.2492,,E
Juana Diaz Zona Urbana,PR,Puerto Rico,18.0532,-66.5047,,E
Calzada,PR,Puerto Rico,18.0075,-66.567,,E
Mora Comunidad,PR,Puerto Rico,18.4626,-67.0322,,E
Vazquez,PR,Puerto Rico,18.0688,-66.2339,,E
Sabana Grande,PR,Puerto Rico,18.0821,-66.9673,,E
Imbery,PR,Puerto Rico,18.4371,-66.5566,,E
Ceiba Zona Urbana,PR,Puerto Rico,18.265,-65.6488,,E
Mucarabones,PR,Puerto Rico,18.3906,-66.2178,,E
Isabela,PR,Puerto Rico,18.4991,-67.022,,E
Garrochales Comunidad,PR,Puerto Rico,18.4572,-66.5676,,E
Ponce,PR,Puerto Rico,18.012,-66.6198,,E
Franquez,PR,Puerto Rico,18.3401,-66.4276,,E
Sabana Comunidad,PR,Puerto Rico,18.4643,-66.3517,,E
Lamboglia,PR,Puerto Rico,17.9846,-65.9851,,E
La Playa Comunidad,PR,Puerto Rico,18.2864,-67.1866,,E
Piedra Gorda Comunidad,PR,Puerto Rico,18.4342,-66.8861,,E
Rafael Capo,PR,Puerto Rico,18.3998,-66.7908,,E
Culebra,PR,Puerto Rico,18.3105,-65.3029,,E
Tallaboa Alta,PR,Puerto Rico,18.0504,-66.7018,,E
Monserrate Comunidad,PR,Puerto Rico,18.4367,-66.3579,,E
Comunas Comunidad,PR,Puerto Rico,18.0871,-65.8405,,E
Mayaguez Zona Urbana,PR,Puerto Rico,18.2003,-67.1397,,E
Esperanza,PR,Puerto Rico,18.1021,-65.4798,,E
El Paraiso Comunidad,PR,Puerto Rico,18.0648,-66.6021,,E
Penuelas Zona Urbana,PR,Puerto Rico,18.0595,-66.7207,,E
Ceiba,PR,Puerto Rico,18.4434,-66.3468,,E
Ciales,PR,Puerto Rico,18.3343,-66.4704,,E
Juana Diaz,PR,Puerto Rico,18.0532,-66.5047,,E
Coqui Comunidad,PR,Puerto Rico,17.9793,-66.2255,,E
Quebradillas,PR,Puerto Rico,18.4732,-66.936,,E
Capitanejo,PR,Puerto Rico,18.0132,-66.5359,,E
Rio Blanco,PR,Puerto Rico,18.2123,-65.793,,E
Los Llanos,PR,Puerto Rico,18.0579,-66.4092,,E
Benitez,PR,Puerto Rico,18.2725,-65.8788,,E
Quebradillas Zona Urbana,PR,Puerto Rico,18.4732,-66.936,,E
Rio Grande,PR,Puerto Rico,18.3789,-65.8389,,E
Moca Zona Urbana,PR,Puerto Rico,18.397,-67.1155,,E
Cacao,PR,Puerto Rico,18.4524,-66.9559,,E
Candelaria,PR,Puerto Rico,18.4043,-66.2175,,E
Caguas,PR,Puerto Rico,18.2319,-66.0388,,E
Boqueron Comunidad,PR,Puerto Rico,18.034,-67.1715,,E
Alianza,PR,Puerto Rico,18.4533,-66.8556,,E
Calzada Comunidad,PR,Puerto Rico,18.0075,-66.567,,E
Duque,PR,Puerto Rico,18.2381,-65.7432,,E
Hato Candal Comunidad,PR,Puerto Rico,18.3732,-65.7906,,E
Penuelas,PR,Puerto Rico,18.0595,-66.7207,,E
Rincon Zona Urbana,PR,Puerto Rico,18.3389,-67.2515,,E
Coamo Zona Urbana,PR,Puerto Rico,18.0765,-66.3638,,E
Juncal Comunidad,PR,Puerto Rico,18.3132,-66.9188,,E
Guaynabo,PR,Puerto Rico,18.3839,-66.1134,,E
San German,PR,Puerto Rico,18.0827,-67.0459,,E
Ramos,PR,Puerto Rico,18.3389,-65.7111,,E
Pajaros Comunidad,PR,Puerto Rico,18.3609,-66.2184,,E
Pole Ojea,PR,Puerto Rico,17.9743,-67.1832,,E
Suarez,PR,Puerto Rico,18.4311,-65.8514,,E
Manati,PR,Puerto Rico,18.4283,-66.4823,,E
Aguadilla Zona Urbana,PR,Puerto Rico,18.4382,-67.1536,,E
Coco,PR,Puerto Rico,18.001,-66.2603,,E
Jagual,PR,Puerto Rico,18.1611,-65.9997,,E
Patillas,PR,Puerto Rico,18.0069,-66.0134,,E
Potala Pastillo,PR,Puerto Rico,17.9921,-66.4966,,E
